regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:1.0,19.68 ± 1.79,36.80 ± 0.62
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:10.0,20.38 ± 2.85,37.15 ± 0.85
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:100.0,20.05 ± 3.50,37.15 ± 0.92
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:1.0,52.43 ± 5.10,55.94 ± 2.53
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:10.0,53.17 ± 5.69,56.38 ± 2.84
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:100.0,43.87 ± 4.65,49.80 ± 2.37
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:1.0,52.13 ± 6.36,56.40 ± 2.94
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:10.0,53.65 ± 6.11,57.42 ± 2.79
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:100.0,57.82 ± 2.78,59.39 ± 1.63
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:1.0,19.30 ± 2.12,37.00 ± 0.73
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:10.0,20.33 ± 2.94,37.37 ± 0.87
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:100.0,20.03 ± 3.45,37.14 ± 0.89
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:1.0,52.29 ± 5.88,55.95 ± 3.30
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:10.0,49.61 ± 7.00,54.84 ± 3.42
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:100.0,39.38 ± 11.14,46.75 ± 6.24
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:1.0,55.05 ± 2.95,57.46 ± 1.63
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:10.0,54.50 ± 4.25,57.25 ± 2.19
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:100.0,52.92 ± 8.14,56.29 ± 4.65
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:1.0,21.06 ± 4.23,37.62 ± 1.74
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:10.0,19.20 ± 2.65,37.04 ± 0.83
